bait	baitGene	prey	preyGene	Quant (SPC or Intensities)	User Controls (SPC or Intensities)	CRAP Controls (SPC)	Avg. SPC	FCA	FCB	SP	iRef	intAct	iRef-Evidence	intAct-Evidence
P32494	NGG1	Q04213	IOC4	6|5|5|6	1|0|0|0	-	5.5	5.21169249372	4.87907619484	0.99	0	0	na	na
P32494	NGG1	P56628	RPL22B	11|9|5|10	5|6|6|5	-	8.75	1.48991094647	1.42049381748	0.01	0	0	na	na
P32494	NGG1	P47171	HIR3	4|2|2|1	4|2|4|3	-	2.25	0.755266969681	0.658400080134	0.0	0	0	na	na
P32494	NGG1	P47170	IML1	102|75|67|88	1|3|1|1	-	83.0	33.5711820214	31.2404255826	1.0	0	0	na	na
P32494	NGG1	P47176	BAT2	1|1|1|1	1|1|3|0	-	1.0	0.902595535775	0.762202680827	0.0	0	0	na	na
P32494	NGG1	P32578	SIP1	0|0|1|0	0|0|1|0	-	0.25	1.02462457005	0.90880960989	0.0	0	0	na	na
P32494	NGG1	P14843	ARO3	1|0|0|0	1|1|1|1	-	0.25	0.61174535754	0.583489450244	0.0	0	0	na	na
P32494	NGG1	P27810	KTR1	3|2|0|4	10|14|10|12	-	2.25	0.255576547173	0.209305024083	0.0	0	0	na	na
P32494	NGG1	O14455	RPL36B	33|34|29|30	17|13|11|12	-	31.5	2.28849809973	2.15385606471	0.63	0	0	na	na
P32494	NGG1	Q03799	MRPS8	3|0|0|0	5|7|4|5	-	0.75	0.267351449299	0.206463426907	0.0	0	0	na	na
P32494	NGG1	P39682	PRP39	1|1|0|0	0|0|0|0	-	0.5	1.4805373009	1.40000082677	0.0	0	0	na	na
P32494	NGG1	P38249	RPG1	26|20|23|13	32|16|32|22	-	20.5	0.813626137314	0.706435856939	0.0	0	0	na	na
P32494	NGG1	P38248	ECM33	2|1|3|3	2|2|1|1	-	2.25	1.31547891446	1.17677294054	0.05	0	0	na	na
P32494	NGG1	Q00684	CDC14	4|1|1|1	0|0|0|0	-	1.75	2.67947740566	2.50149555129	0.61	0	0	na	na
P32494	NGG1	Q08096	RCL1	12|7|6|11	1|0|0|0	-	9.0	7.93061878801	7.2719552608	1.0	0	0	na	na
P32494	NGG1	P35844	KES1	1|0|0|0	4|5|3|2	-	0.25	0.273040466119	0.237305945255	0.0	0	0	na	na
P32494	NGG1	P32829	MRE11	0|0|0|1	0|0|0|0	-	0.25	1.25358694936	1.19133421403	0.0	0	0	na	na
P32494	NGG1	P32828	SLX5	2|1|1|0	8|15|10|6	-	1.0	0.184974871007	0.156859281092	0.0	1	1	 || pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P09624	LPD1	3|2|4|0	21|21|26|23	-	2.25	0.137975665146	0.114063768384	0.0	0	0	na	na
P32494	NGG1	Q03862	ARX1	22|15|13|19	1|1|1|1	-	17.25	9.0687664751	8.94344981762	1.0	0	0	na	na
P32494	NGG1	Q12495	RLF2	0|1|1|3	1|0|0|0	-	1.25	1.83246310778	1.52619218253	0.43	0	0	na	na
P32494	NGG1	Q12496	YOL098C	1|1|0|0	19|17|23|18	-	0.5	0.0731735024943	0.0664696578984	0.0	0	0	na	na
P32494	NGG1	Q08412	CUE5	1|3|3|3	14|13|14|13	-	2.5	0.246391176684	0.230753055662	0.0	0	0	na	na
P32494	NGG1	Q12499	NOP58	41|46|42|45	37|34|32|36	-	43.5	1.25261859913	1.20458245124	0.0	0	0	na	na
P32494	NGG1	P40358	JEM1	2|0|0|1	0|0|0|0	-	0.75	1.70170311828	1.54003480661	0.19	0	0	na	na
P32494	NGG1	Q05949	BUR2	3|1|0|3	0|0|0|0	-	1.75	2.6894143179	2.34450277779	0.5	0	0	na	na
P32494	NGG1	P53877	IPI3	6|10|7|4	10|8|7|6	-	6.75	0.896503770502	0.811676568658	0.0	0	0	na	na
P32494	NGG1	P17883	SKI3	8|4|9|10	7|2|5|8	-	7.75	1.34503197418	1.08741282027	0.01	0	0	na	na
P32494	NGG1	P53691	CPR6	2|1|0|0	13|12|14|10	-	0.75	0.128922393865	0.111754329308	0.0	0	0	na	na
P32494	NGG1	P53874	UBP10	1|1|1|1	0|0|0|0	-	1.0	2.00730315228	2.00603940644	0.0	0	0	na	na
P32494	NGG1	P53871	DUG3	1|0|1|0	0|0|0|0	-	0.5	1.49723698648	1.41140106406	0.0	0	0	na	na
P32494	NGG1	P35201	MIF2	9|5|7|8	0|0|0|0	-	7.25	8.23986675136	8.13562536252	1.0	0	0	na	na
P32494	NGG1	P35207	SKI2	15|14|10|8	5|8|6|8	-	11.75	1.63551401117	1.49003224681	0.02	0	0	na	na
P32494	NGG1	P05453	SUP35	3|3|2|2	19|18|25|14	-	2.5	0.175494176056	0.162737560879	0.0	0	0	na	na
P32494	NGG1	P28241	IDH2	8|8|9|6	11|15|12|17	-	7.75	0.59580847788	0.553522346421	0.0	0	0	na	na
P32494	NGG1	P53905	LSM7	8|6|6|2	0|1|1|1	-	5.5	3.69933340694	3.02190685311	0.8	0	0	na	na
P32494	NGG1	P46985	MNN11	1|1|1|6	1|2|1|2	-	2.25	1.30520777904	1.0216687462	0.19	0	0	na	na
P32494	NGG1	P25605	ILV6	1|0|0|0	23|23|23|27	-	0.25	0.0488256200842	0.0457419569426	0.0	0	0	na	na
P32494	NGG1	P53278	YGR130C	4|5|4|8	35|39|33|29	-	5.25	0.180210307406	0.168509877075	0.0	0	0	na	na
P32494	NGG1	P32642	GRX4	0|1|1|1	4|2|4|2	-	0.75	0.447282586795	0.39519001207	0.0	0	0	na	na
P32494	NGG1	P32319	PEP1	2|0|3|6	11|18|10|14	-	2.75	0.265385639411	0.196080285255	0.0	0	0	na	na
P32494	NGG1	P53272	YGR122W	2|0|1|0	4|5|3|5	-	0.75	0.326648554048	0.27170286841	0.0	0	0	na	na
P32494	NGG1	Q04781	RKR1	132|110|116|120	1|2|2|1	-	119.5	48.5616213971	45.531238461	1.0	0	0	na	na
P32494	NGG1	P41812	POP1	2|2|4|3	0|0|0|0	-	2.75	3.81455105796	3.68829157895	0.83	0	0	na	na
P32494	NGG1	P41810	SEC26	15|13|10|10	26|32|36|30	-	12.0	0.405387822825	0.382905714738	0.0	0	0	na	na
P32494	NGG1	P41811	SEC27	19|23|21|15	60|69|65|63	-	19.5	0.317086313195	0.305392891812	0.0	0	0	na	na
P32494	NGG1	P04076	ARG4	0|1|0|0	3|3|4|3	-	0.25	0.295965065611	0.274762596605	0.0	0	0	na	na
P32494	NGG1	P41819	DIM1	18|13|16|16	0|0|0|0	-	15.75	16.7955289561	16.723665198	1.0	0	0	na	na
P32494	NGG1	P36520	MRPL10	0|2|2|4	0|0|0|0	-	2.0	3.07366403436	2.64797519223	0.63	0	0	na	na
P32494	NGG1	P32794	AFG2	5|1|3|0	48|59|51|27	-	2.25	0.068041667604	0.0496633269124	0.0	0	0	na	na
P32494	NGG1	P32790	SLA1	9|8|6|5	12|12|6|4	-	7.0	0.84321190162	0.723075445969	0.0	0	0	na	na
P32494	NGG1	Q99288	DET1	1|0|0|0	1|1|1|1	-	0.25	0.61174535754	0.583489450244	0.0	0	0	na	na
P32494	NGG1	Q12270	RBD2	0|1|1|1	2|1|1|4	-	0.75	0.587107827166	0.503827018604	0.0	0	0	na	na
P32494	NGG1	Q12275	YOR093C	3|3|0|2	0|0|0|0	-	2.0	2.94878580141	2.59798905731	0.39	0	0	na	na
P32494	NGG1	Q12277	RRP42	2|1|1|0	0|0|1|0	-	1.0	1.59166643875	1.40160370774	0.47	0	0	na	na
P32494	NGG1	Q12276	HER1	1|2|1|2	0|1|0|1	-	1.5	1.66886292177	1.46668022604	0.46	0	0	na	na
P32494	NGG1	Q05543	RTT103	7|9|9|5	2|2|3|1	-	7.5	2.88480420767	2.53990296577	0.7	0	0	na	na
P32494	NGG1	Q05541	NSE3	0|2|2|0	0|0|0|1	-	1.0	1.63157318263	1.30840376006	0.39	0	0	na	na
P32494	NGG1	P38889	SKN7	0|1|0|0	2|1|3|1	-	0.25	0.459239151609	0.399503142787	0.0	0	0	na	na
P32494	NGG1	P38886	RPN10	18|15|15|15	10|7|9|4	-	15.75	1.98485295403	1.75803205811	0.08	0	0	na	na
P32494	NGG1	P38883	RIX1	9|3|5|3	0|1|0|0	-	5.0	4.7442577401	4.1970166594	0.94	0	0	na	na
P32494	NGG1	P38431	TIF5	9|4|5|2	28|22|26|22	-	5.0	0.23206985818	0.207570066601	0.0	0	0	na	na
P32494	NGG1	P25382	RSA4	4|5|3|1	3|0|0|2	-	3.25	1.86966611736	1.46175348503	0.45	0	0	na	na
P32494	NGG1	P40507	AIR1	1|3|1|1	0|0|0|0	-	1.5	2.52026158515	2.38940198429	0.65	0	0	na	na
P32494	NGG1	P40505	SDS3	3|7|1|3	5|5|5|5	-	3.5	0.749665349206	0.660115181549	0.0	0	0	na	na
P32494	NGG1	P41921	GLR1	0|0|1|0	5|3|4|3	-	0.25	0.268309434315	0.240142313285	0.0	0	0	na	na
P32494	NGG1	P00498	HIS1	6|2|3|1	1|3|5|1	-	3.0	1.13472075768	0.910647094099	0.07	0	0	na	na
P32494	NGG1	P40033	RSM18	0|1|1|0	0|0|0|0	-	0.5	1.52965811846	1.43493741062	0.0	0	0	na	na
P32494	NGG1	O13516	RPS9A	1|0|1|1	1|1|1|0	-	0.75	1.00693740937	0.847071768876	0.0	0	0	na	na
P32494	NGG1	P11484	SSB1	2|2|3|2	2|3|2|3	-	2.25	0.936613886841	0.876079195319	0.0	0	0	na	na
P32494	NGG1	P54837	ERV25	1|2|1|2	5|6|12|12	-	1.5	0.257290983067	0.222790088241	0.0	0	0	na	na
P32494	NGG1	P36160	RPF2	13|7|5|8	1|0|2|1	-	8.25	4.55763821786	3.79316671849	0.95	0	0	na	na
P32494	NGG1	P36161	NUP133	3|0|1|0	3|9|4|5	-	1.0	0.311390913586	0.238231570542	0.0	0	0	na	na
P32494	NGG1	P36162	DAD2	0|0|0|1	2|1|1|1	-	0.25	0.556941783179	0.508173428238	0.0	0	0	na	na
P32494	NGG1	P36166	PXL1	5|9|4|6	0|0|0|0	-	6.0	7.04284067449	6.79726485203	0.99	0	0	na	na
P32494	NGG1	P38814	SBE22	0|1|0|1	7|6|7|8	-	0.5	0.188231448054	0.169343872353	0.0	0	0	na	na
P32494	NGG1	P25555	GBP2	16|9|9|12	2|3|3|1	-	11.5	3.83916724526	3.377892496	0.87	0	0	na	na
P32494	NGG1	P25554	SGF29	83|70|68|74	1|1|2|1	-	73.75	33.3816301664	32.1428300223	1.0	1	1	 || pubmed:24307402|pubmed:11283351|pubmed:16554755|pubmed:16429126|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:24307402|pubmed:11283351|pubmed:16554755|pubmed:16429126|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q3E705	EFG1	2|1|3|2	0|0|0|0	-	2.0	3.03130599014	2.92603929938	0.82	0	0	na	na
P32494	NGG1	Q06205	FPR4	14|17|17|13	3|2|2|4	-	15.25	4.353071383	4.00277412921	0.95	0	0	na	na
P32494	NGG1	P15019	TAL1	5|3|5|2	10|14|11|12	-	3.75	0.373223092325	0.342602234814	0.0	0	0	na	na
P32494	NGG1	P23594	PPH21	1|0|0|0	4|3|4|4	-	0.25	0.257293326992	0.23353375622	0.0	0	0	na	na
P32494	NGG1	P25558	BUD3	2|1|0|3	0|0|0|0	-	1.5	2.46535623344	2.18690253305	0.25	0	0	na	na
P32494	NGG1	Q12017	PLP2	3|5|4|3	0|0|0|1	-	3.75	3.80936160537	3.48797704616	0.95	0	0	na	na
P32494	NGG1	P36015	YKT6	5|5|7|1	5|8|8|1	-	4.5	0.86703137666	0.624164315715	0.0	0	0	na	na
P32494	NGG1	P36010	YNK1	1|2|1|1	3|5|5|1	-	1.25	0.508013310888	0.422620580677	0.0	0	0	na	na
P32494	NGG1	P0CX25;P0CX26	P0CX25;P0CX26	23|27|18|23	10|9|8|6	-	22.75	2.58181035493	2.39321394558	0.41	0	0	na	na
P32494	NGG1	P36012	CSE4	2|0|0|0	0|0|0|0	-	0.5	1.44811616892	1.292697539	0.14	0	0	na	na
P32494	NGG1	P37012	PGM2	2|3|2|3	8|9|7|7	-	2.5	0.402868488017	0.383767111348	0.0	0	0	na	na
P32494	NGG1	P11792	SCH9	0|2|0|0	5|6|3|4	-	0.5	0.274904546741	0.219029591785	0.0	0	0	na	na
P32494	NGG1	P36018	YPT52	0|0|1|0	5|4|6|7	-	0.25	0.195114758659	0.170516265777	0.0	0	0	na	na
P32494	NGG1	P0CX47;P0CX48	P0CX47;P0CX48	33|34|35|37	24|22|23|25	-	34.75	1.46880669937	1.42556081343	0.0	0	0	na	na
P32494	NGG1	P0CT04	PBI2	1|3|2|2	0|0|0|0	-	2.0	3.04702743654	2.93889463834	0.85	0	0	na	na
P32494	NGG1	P25443	RPS2	33|24|23|28	23|25|21|23	-	27.0	1.16248323707	1.11806024462	0.0	0	0	na	na
P32494	NGG1	P0CS90	SSC1	18|15|19|17	52|60|61|73	-	17.25	0.293134516742	0.277066955533	0.0	0	0	na	na
P32494	NGG1	P40340	YTA7	63|54|49|54	3|4|6|5	-	55.0	10.1879160196	9.33629390994	1.0	0	1	na	 || pubmed:21179020 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P33202	UFD4	9|6|5|6	49|56|45|60	-	6.5	0.138644241176	0.130237719885	0.0	0	0	na	na
P32494	NGG1	P0C2J3;P0CX63;P0CX64	P0C2J3;P0CX63;P0CX64	18|13|16|1	9|6|6|6	-	12.0	1.67520531391	1.21231500484	0.18	0	0	na	na
P32494	NGG1	P40348	RFC2	16|3|4|8	17|13|22|11	-	7.75	0.508426587842	0.412147870075	0.0	0	0	na	na
P32494	NGG1	P04786	TOP1	15|4|4|4	0|0|0|0	-	6.75	7.49385153817	6.68930865833	0.99	0	0	na	na
P32494	NGG1	Q3E772	YGR169C-A	11|12|13|9	3|1|4|1	-	11.25	3.83336372607	3.35298708021	0.91	0	0	na	na
P32494	NGG1	P19812	UBR1	0|1|0|0	29|26|28|30	-	0.25	0.0428720151721	0.0394964509627	0.0	0	0	na	na
P32494	NGG1	P16370	RPB3	17|10|17|20	12|13|20|15	-	16.0	1.06913037711	0.978359589894	0.0	0	0	na	na
P32494	NGG1	P37303	GLY1	4|0|1|1	4|7|7|3	-	1.5	0.390296889305	0.304075444328	0.0	0	0	na	na
P32494	NGG1	Q05040	FAR8	2|0|0|0	1|4|1|4	-	0.5	0.410669916173	0.319589852123	0.0	0	0	na	na
P32494	NGG1	Q06337	EAF1	10|3|6|10	0|0|0|0	-	7.25	8.18496139964	7.64764500352	0.97	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P15303	SEC23	3|3|0|1	18|20|21|17	-	1.75	0.134929910101	0.115248846882	0.0	0	0	na	na
P32494	NGG1	Q03124	RSC9	14|4|7|7	2|2|3|3	-	8.0	2.52383687868	2.26367928801	0.51	0	0	na	na
P32494	NGG1	Q03653	EFR3	1|0|0|1	0|0|0|0	-	0.5	1.47764503382	1.39799784408	0.0	0	0	na	na
P32494	NGG1	Q03652	DML1	2|3|3|2	0|0|1|1	-	2.5	2.35538907479	2.08321956033	0.72	0	0	na	na
P32494	NGG1	Q06151	DCS1	4|1|0|1	6|7|7|9	-	1.5	0.290583771193	0.238822271887	0.0	0	0	na	na
P32494	NGG1	Q03654	CEF1	0|1|0|1	1|0|0|1	-	0.5	0.998668992107	0.84462479566	0.0	0	0	na	na
P32494	NGG1	Q03305	RMT2	1|1|0|0	19|19|21|20	-	0.5	0.0712998266055	0.0663052440152	0.0	0	0	na	na
P32494	NGG1	Q03656	SKY1	2|1|2|2	1|1|1|1	-	1.75	1.37842432731	1.35150735171	0.07	0	0	na	na
P32494	NGG1	Q03497	STE20	57|53|55|52	1|1|1|1	-	54.25	27.7751549584	27.5841969616	1.0	0	0	na	na
P32494	NGG1	Q03496	TRM732	0|1|0|0	1|1|2|0	-	0.25	0.634155544458	0.516813350599	0.0	0	0	na	na
P32494	NGG1	Q08204	SMC5	2|3|2|2	0|0|0|0	-	2.25	3.271085521	3.23748713573	0.82	0	0	na	na
P32494	NGG1	P40509	SEC28	6|4|4|2	7|7|7|8	-	4.0	0.601083601764	0.569193353461	0.0	0	0	na	na
P32494	NGG1	P39927	PTI1	0|0|1|1	4|7|6|1	-	0.5	0.280594777694	0.218028188175	0.0	0	0	na	na
P32494	NGG1	P38439	LEO1	84|89|73|84	1|2|2|4	-	82.5	25.6055772084	22.6044869109	1.0	0	0	na	na
P32494	NGG1	P39923	NPR2	33|29|36|32	2|0|0|3	-	32.5	14.7752653663	12.3618072715	1.0	0	0	na	na
P32494	NGG1	P53091	MCM6	4|1|1|1	13|12|13|9	-	1.75	0.210698360898	0.185614383073	0.0	0	0	na	na
P32494	NGG1	Q03012	SPP1	0|1|3|1	0|0|0|0	-	1.25	2.32960287186	2.04410377756	0.43	1	1	 || pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q03010	UME1	4|3|2|3	0|1|1|1	-	3.0	2.26884935471	1.96826602001	0.6	0	0	na	na
P32494	NGG1	Q08496	DIA2	1|0|0|0	0|0|0|0	-	0.25	1.22405808446	1.17347242077	0.0	1	1	 || pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18931302 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P15565	TRM1	1|0|0|1	3|2|6|3	-	0.5	0.329518349859	0.280218174278	0.0	0	0	na	na
P32494	NGG1	Q07551	YDL124W	5|2|2|3	9|4|9|8	-	3.0	0.462764606519	0.39470360427	0.0	0	0	na	na
P32494	NGG1	P57743	LSM3	2|2|1|4	2|3|2|2	-	2.25	1.00014733363	0.919754344373	0.02	0	0	na	na
P32494	NGG1	P14832	CPR1	14|11|9|10	14|8|14|11	-	11.0	0.937538412123	0.848104091681	0.0	0	0	na	na
P32494	NGG1	P39692	MET10	3|1|1|0	42|41|39|36	-	1.25	0.0543770441	0.0484178809489	0.0	0	0	na	na
P32494	NGG1	P31688	TPS2	11|10|7|7	18|21|14|19	-	8.75	0.510139049706	0.468483983092	0.0	0	0	na	na
P32494	NGG1	P0CX37;P0CX38	P0CX37;P0CX38	53|51|37|46	31|24|25|28	-	46.75	1.70075613138	1.62779237145	0.0	0	0	na	na
P32494	NGG1	P27801	PEP3	0|1|0|3	0|0|0|0	-	1.0	2.01724006452	1.69173566674	0.21	0	0	na	na
P32494	NGG1	P27809	KRE2	0|0|0|1	12|12|11|14	-	0.25	0.0943051381342	0.0861247710255	0.0	0	0	na	na
P32494	NGG1	Q03782	SNU56	0|0|1|0	0|0|0|0	-	0.25	1.27317890202	1.20275605893	0.0	0	0	na	na
P32494	NGG1	O14467	MBF1	29|25|21|18	16|7|10|8	-	23.25	2.15292679773	1.94127328777	0.2	0	0	na	na
P32494	NGG1	Q03338	PRP3	0|1|0|0	0|0|0|0	-	0.25	1.25647921644	1.19304109921	0.0	0	0	na	na
P32494	NGG1	P09436	ILS1	5|7|4|4	57|56|53|53	-	5.0	0.107957812984	0.103811728363	0.0	0	0	na	na
P32494	NGG1	Q04377	LCD1	27|21|17|20	0|0|0|1	-	21.25	17.5503156673	16.3444935327	1.0	0	0	na	na
P32494	NGG1	P0CX53;P0CX54	P0CX53;P0CX54	32|26|24|23	15|18|17|13	-	26.25	1.62904468634	1.56020250424	0.0	0	0	na	na
P32494	NGG1	Q04373	PUF6	3|1|1|2	0|0|0|0	-	1.75	2.70900627056	2.62340360403	0.63	0	0	na	na
P32494	NGG1	Q04372	TAP42	25|23|23|13	3|2|4|2	-	21.0	5.90865299491	5.38348890625	0.98	0	0	na	na
P32494	NGG1	P39107	MNN9	2|2|2|5	4|2|2|1	-	2.75	1.16541145883	0.985321876034	0.07	0	0	na	na
P32494	NGG1	P53115	INO80	2|2|1|0	6|5|5|6	-	1.25	0.342849601705	0.304969848664	0.0	0	0	na	na
P32494	NGG1	P04911;P04912	P04911;P04912	17|10|12|13	4|3|4|2	-	13.0	3.29510853005	2.99919864145	0.77	0	0	na	na
P32494	NGG1	Q12415	TFC7	2|0|0|0	1|3|1|0	-	0.5	0.649001954979	0.489337597394	0.03	0	0	na	na
P32494	NGG1	P02406	RPL28	54|41|33|50	26|24|28|21	-	44.5	1.76259217213	1.68924525428	0.19	0	0	na	na
P32494	NGG1	P02400	RPP2B	21|18|18|14	19|18|19|18	-	17.75	0.963099197139	0.943899113027	0.0	0	0	na	na
P32494	NGG1	P39743	RVS167	1|1|0|1	37|39|28|37	-	0.75	0.047714676531	0.0426909093887	0.0	0	0	na	na
P32494	NGG1	P17891	CLC1	1|3|2|1	15|13|12|9	-	1.75	0.211293933061	0.187587031368	0.0	0	0	na	na
P32494	NGG1	Q05934	VID22	2|3|0|0	3|2|3|2	-	1.25	0.634611515575	0.500661793105	0.0	0	0	na	na
P32494	NGG1	P11076;P19146	P11076;P19146	0|1|1|0	6|4|6|6	-	0.5	0.234861243797	0.203905202495	0.0	0	0	na	na
P32494	NGG1	P32495	NHP2	14|14|12|21	10|9|8|10	-	15.25	1.58895127848	1.4836384187	0.03	0	0	na	na
P32494	NGG1	P32496	RPN12	24|16|16|16	10|12|17|8	-	18.0	1.49179510993	1.36496312423	0.0	0	0	na	na
P32494	NGG1	P32497	NIP1	14|11|12|11	12|7|9|7	-	12.0	1.33717244765	1.25519667538	0.0	0	0	na	na
P32494	NGG1	P53063	RAI1	8|7|6|7	0|0|0|0	-	7.0	8.00200124839	7.99769925917	1.0	0	0	na	na
P32494	NGG1	P53064	RTF1	170|164|128|210	1|1|1|2	-	168.0	74.8411967363	70.8492323931	1.0	0	0	na	na
P32494	NGG1	P53067	KAP114	2|2|2|0	0|0|0|0	-	1.5	2.50743240584	2.2825967636	0.37	0	0	na	na
P32494	NGG1	P14306	TFS1	1|0|0|0	0|0|0|0	-	0.25	1.22405808446	1.17347242077	0.0	0	0	na	na
P32494	NGG1	P27705	MIG1	2|2|3|2	0|0|0|1	-	2.25	2.60487538395	2.40200814325	0.8	0	0	na	na
P32494	NGG1	P27351	APL1	6|3|5|5	0|1|1|0	-	4.75	3.86044289911	3.42180685766	0.91	0	0	na	na
P32494	NGG1	Q08245	ZEO1	1|1|1|1	0|0|0|0	-	1.0	2.00730315228	2.00603940644	0.0	0	0	na	na
P32494	NGG1	P17967	PDI1	15|16|18|23	56|47|43|42	-	18.0	0.400199913606	0.378884651479	0.0	0	0	na	na
P32494	NGG1	Q12680	GLT1	4|2|2|0	55|54|51|60	-	2.0	0.0526411160986	0.0445247664308	0.0	0	0	na	na
P32494	NGG1	P25638	TAH1	0|0|1|0	1|2|3|3	-	0.25	0.390942722682	0.327218070917	0.0	0	0	na	na
P32494	NGG1	Q6Q560	ISD11	0|1|0|0	3|4|4|0	-	0.25	0.339118517984	0.258971455205	0.0	0	0	na	na
P32494	NGG1	P25635	PWP2	51|48|46|48	2|1|1|0	-	48.25	24.8790719936	21.3295191398	1.0	0	0	na	na
P32494	NGG1	Q99383	HRP1	2|2|0|3	23|18|19|16	-	1.75	0.136197279302	0.116930732468	0.0	0	0	na	na
P32494	NGG1	Q02821	SRP1	3|3|3|1	5|6|7|5	-	2.5	0.521778601173	0.483271110336	0.0	0	0	na	na
P32494	NGG1	P25632	RSC6	12|7|6|8	1|3|1|1	-	8.25	3.67032522362	3.38153873861	0.92	0	0	na	na
P32494	NGG1	P08566	ARO1	3|4|4|3	46|55|47|52	-	3.5	0.0891159806644	0.0855430426211	0.0	0	0	na	na
P32494	NGG1	P12868	PEP5	1|0|1|3	0|0|0|2	-	1.25	1.4813031303	1.17789397193	0.37	0	0	na	na
P32494	NGG1	Q04792	GAD1	2|3|0|1	23|23|15|26	-	1.5	0.108064942286	0.0864840027097	0.0	0	0	na	na
P32494	NGG1	P23250	RPI1	1|1|0|0	0|0|1|1	-	0.5	0.983911177933	0.836822641243	0.0	0	0	na	na
P32494	NGG1	P23254	TKL1	7|5|6|4	19|23|20|22	-	5.5	0.295220188654	0.282887330404	0.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P23255	TAF2	13|12|9|3	2|3|4|2	-	9.25	2.73482415835	2.32972137594	0.63	0	0	na	na
P32494	NGG1	P41807	VMA13	1|0|1|2	8|10|10|3	-	1.0	0.231075002696	0.182834420531	0.0	0	0	na	na
P32494	NGG1	P07280;P07281	P07280;P07281	32|39|36|31	21|22|18|18	-	34.5	1.72846192021	1.6513667025	0.01	0	0	na	na
P32494	NGG1	P54861	DNM1	3|2|2|1	15|14|19|8	-	2.0	0.200303053831	0.174145466814	0.0	0	0	na	na
P32494	NGG1	Q12074	SPE3	2|3|2|2	7|10|10|9	-	2.25	0.327194591681	0.303591027451	0.0	0	0	na	na
P32494	NGG1	P53076	VID30	10|5|4|3	6|5|9|6	-	5.5	0.851665509749	0.753587381885	0.0	0	0	na	na
P32494	NGG1	Q12247	FYV7	0|2|2|0	0|0|0|0	-	1.0	2.05931623692	1.76576244228	0.38	0	0	na	na
P32494	NGG1	P53119	HUL5	1|0|0|0	0|1|0|0	-	0.25	0.982178999913	0.883401325288	0.0	0	0	na	na
P32494	NGG1	Q04600	TMA64	5|0|1|0	0|0|0|0	-	1.5	2.39346932432	1.840330004	0.27	0	0	na	na
P32494	NGG1	P32074	SEC21	18|19|11|14	27|30|26|30	-	15.5	0.561671539433	0.535226423206	0.0	0	0	na	na
P32494	NGG1	P53114	NUT1	9|10|6|12	8|3|4|8	-	9.25	1.50805144472	1.29446059503	0.01	0	0	na	na
P32494	NGG1	P0CX33;P0CX34	P0CX33;P0CX34	14|16|10|14	8|7|8|5	-	13.5	1.82108055707	1.68165614342	0.05	0	0	na	na
P32494	NGG1	D6VTK4	STE2	2|2|1|2	0|1|1|4	-	1.75	1.08036002836	0.88884560478	0.05	0	0	na	na
P32494	NGG1	P31383	TPD3	0|1|1|0	2|4|5|2	-	0.5	0.362295086688	0.309938846086	0.0	0	0	na	na
P32494	NGG1	Q02642	EGD1	1|1|1|1	2|1|2|0	-	1.0	0.89962962936	0.759382067432	0.0	0	0	na	na
P32494	NGG1	P15790	CKA1	21|20|22|19	3|3|1|1	-	20.5	7.23715455204	6.46943144743	1.0	0	0	na	na
P32494	NGG1	Q03834	MSH6	8|3|4|1	4|2|4|2	-	4.0	1.23110088229	1.00726283482	0.08	0	0	na	na
P32494	NGG1	Q12396	EMP46	0|2|0|3	0|0|0|0	-	1.25	2.27371928096	1.87420597396	0.31	0	0	na	na
P32494	NGG1	P40991	NOP2	38|19|27|29	3|2|2|3	-	28.25	8.28620199005	7.71191882995	1.0	0	0	na	na
P32494	NGG1	Q02796	LGE1	4|3|4|1	0|2|0|0	-	3.0	2.68802460627	2.27633069732	0.77	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q02793	SKI8	4|2|2|3	4|5|6|5	-	2.75	0.619663189193	0.578794894806	0.0	0	0	na	na
P32494	NGG1	Q02792	RAT1	26|9|13|8	0|2|0|0	-	14.0	9.85828679913	8.22435508909	1.0	0	0	na	na
P32494	NGG1	Q12024	YTM1	30|26|24|32	4|7|9|4	-	28.0	4.17822183453	3.80615313216	0.92	0	0	na	na
